tweet_id,tweet,sentiment,hashtags,subjectivity,polarity
5697,mention enchantment get trustwohiness zappos likeability virgin product apple mention sxsw,1,zappos virgin apple sxsw,0.0,0.0
6497,mention mention sxsw line outside apple pop store sixth amp congress,1,sxsw,0.05,0.0
2682,google buy foursquare quot know interest question quot say foursquare ceo crowley sxsw,1,sxsw,0.0,0.0
633,could forget cell phone today sxsw fail glad ipad lifelinetotheworld,2,sxsw lifelinetotheworld,0.6499999999999999,0.0
1524,mention google launch products sxsw link,1,sxsw,0.0,0.0
193,many ipad snap away keynote slide sxsw,2,sxsw,0.5,0.5
7525,sxsw gear bag ipad iphone mophie travel light year link,1,sxsw,0.7,0.4
4947,google map usage mobile yowza sxsw,2,sxsw,0.0,0.0
7319,apple pop store austin sxsw ipad launch mention think appreciate link link,1,apple austin sxsw ipad,0.0,0.0
1866,talk accessibility find google engineer link sxsw iqlab,1,accessibility sxsw iqlab,0.0,0.0
3209,could fun provide sxsw mis direction w fictitious pay amp giveaways wtf apple give away ipad ihop,1,sxsw,0.6,-0.1
1394,sorry go mention pay sxsw iphone forever,2,sxsw,1.0,-0.5
2151,line apple store go around block oh right ipad also sxsw,2,sxsw,0.5357142857142857,0.2857142857142857
6754,mention kid duck expose chan eva tattoo small back ipad fly right sxsw,1,sxsw,0.45892857142857146,0.20892857142857144
2336,sxsw enchantment mention quot bright spot apple pagemaker save apple believe god b c explanation apple survival,1,sxsw enchantment,0.7999999999999999,0.7000000000000001
7585,google circle launch sxsw link,1,sxsw,0.0,0.0
1944,viualwallet sxsw nfc iphone bc standardization android confusion,0,virtualwallet sxsw iphone android confusion,0.0,0.0
6749,mention ipad take sxsw video link apple ipad sxsw,1,apple ipad sxsw,0.0,0.0
3137,stuff great love see guy think outside box google doodle googledoodle sxsw,2,googledoodle sxsw,0.46666666666666673,0.43333333333333335
7228,jealous see people ipad take photos iwantacameraonmyipad sxsw,2,iwantacameraonmyipad sxsw,0.0,0.0
1583,google mention envision location base future link sxsw location,1,sxsw location,0.5625,-0.4
5422,mention apple get kudos market do sxsw ipad release pop store austin tx link,2,sxsw,0.0,0.0
611,may invite quot cool quot sxsw sxswi pay two iphone chargers pocket happy see,2,sxsw sxswi,0.825,0.575
3446,lot go next months amp austin saturday sxsw promote new iphone game mention,1,sxsw,0.28484848484848485,-0.08787878787878789
2014,huge thank u nice person find iphone blue white strip th floor conventioncenter amp bring back sxsw,1,sxsw,0.4,0.2
7594,google circle x share mention mention google launch major new social network link sxsw,1,sxsw,0.34040404040404043,0.0773989898989899
5638,mention confirm apple store week popup austin sxsw picture link,1,sxsw,0.0,0.0
316,great day sxsw jaloux mention amp new ipad look school bus st day school link,1,sxsw,0.6022727272727273,0.4681818181818182
3421,bing icanhas fire still go keep search google though sxsw thanksfohebrandedshades,2,sxsw thanksforthebrandedshades,0.0,0.0
6928,mention smaphone rule sxsw definitely iphone apple smaphone eyeball ip,2,sxsw,0.5,0.0
2920,apple open pop shop austin sxsw man everywhere,2,apple austin sxsw,0.5,0.0
1261,come tech cocktail event tonight check mobile smackdown event sxsw iphone android windowsphone,1,sxsw iphone android windowsphone,0.0,0.0
6075,mention help mention twitter good sxsw icenhaur come join us link,1,sxsw,0.6000000000000001,0.7
8220,devianta buy ipad austin test muro draw super fast devianta sxsw link,2,deviantart sxsw,0.6333333333333333,0.26666666666666666
2219,marissa mayer vp consumer products google great job sxsw audience tons respect google w location,2,sxsw,0.75,0.8
5245,mention protip show google analytics page sxsw presentation,1,protip sxsw,0.0,0.0
2266,next big thing hmmm mention google launch major new social network call circle possibly today link sxsw,2,sxsw,0.35353535353535354,0.03869949494949495
8611,iphone battery maintenance fine sxsw,3,sxsw,0.5,0.4166666666666667
8597,get lose try fond apple store austin mention instead sxsw,1,sxsw,0.0,0.0
1794,get free track mention music sampler mention track check mention link sxsw,1,sxsw,0.8,0.4
7188,hotpot mention google place hotpot personalize quot friend quot recommendations pull facebook sxsw,1,sxsw,0.0,0.0
2224,marissa mayer google connect digital amp physical worlds mobile link sxsw sxswi,1,google sxsw sxswi,0.07142857142857142,0.0
4201,hello holler gram come take look new first ipad app link hollergram sxsw,2,hollergram sxsw,0.3939393939393939,0.19318181818181818
2330,liquidspace launch iphone app mobile marketplace workspace sxsw mention link,1,sxsw,0.0,0.0
7970,anyone else trouble synching schedule android sxsw go app sxsw,0,sxsw,0.2,-0.2
422,google debut new selective social network today sxsw mention link google circle,1,sxsw google circles,0.2606060606060606,0.08484848484848484
5061,mention mention link lt help forward doc anonymous account techies amp ppl help us jam libya sxsw,1,libya sxsw,0.0,0.0
7105,apple open temporary store downtown austin sxsw ipad launch bite ly g mzb,1,sxsw,0.5,0.0
4688,keep win shit thank mention killer ipad case sxsw,2,sxsw,0.6000000000000001,0.30000000000000004
6313,mention melissa mayer google say credit card company predict divorce accuracy base spend pattern alone sxsw guardian,1,sxsw guardian,1.0,-0.8
7425,sxsw applestore mention apple store sxsw link,1,sxsw applestore,0.0,0.0
8996,get ipad sxsw mention apple store w others link,2,sxsw,0.0,0.0
5168,mention quot apple elegant fascist company america quot flipboard sxsw,0,flipboard sxsw,1.0,0.5
9054,guy ever plan attend sxsw need things skinny jeans flannel shi beard ipad imanoutcast,2,sxsw imanoutcast,0.0,0.0
2801,another reason go austin apple open sxsw popup store link,2,apple sxsw,0.5,0.0
367,mention best thing hear weekend sxsw quot give ipad money japan relief need ipad quot mention,0,sxsw japan,0.3,1.0
3932,one day without shoe thoms shoe new app iphone android link sxsw,1,sxsw,0.45454545454545453,0.13636363636363635
3357,cbs scvngr launch spy game sxsw downtime link news cbs scvngr sxsw cyber iphone,1,news cbs scvngr sxsw cyber iphone,0.4,-0.4
5636,mention complete android guide print sale sxsw bookstore today include cent upgrade ready ebook sign,1,sxsw,0.45,0.15000000000000002
7300,sxsw recap day greaaat explore brand mascots digital age link sxsw hotsheet,1,sxsw hotsheet,0.0,0.0
8777,head mention sholy record video popup apple store southby expect big ipad sales sxsw,2,sxsw,0.1,0.0
5065,mention mention apple open temporary store downtown austin sxsw ipad launch quot oh yay traffic,1,sxsw,0.5,0.0
8957,sxsw line ipad feel like disgrace geeks everywhere home work mention instead staup,1,sxsw ipad startup,0.0,0.0
2673,win free ipad webdoc com sxsw awesome tech right,2,sxsw,0.6839285714285714,0.6214285714285714
3692,omg line ipad austins apple store long alot sxsw badge link,1,sxsw,0.4,-0.05
3924,finally picture mention apple open pop shop sxsw repo link sxsw,1,sxsw,0.75,0.0
4491,also function ipad mention sure lot ipads flight mention nerdsunite sxsw,1,nerdsunite sxsw,0.8888888888888888,0.5
519,queue form austin sxsw pop apple store link guy front since apparently,1,sxsw,0.35,0.05
3902,know sxsw season app update whenever open iphone app store,1,sxsw,0.5,0.0
3991,josh clark mention ipad ui talk fabulous full objective critique insightful suggestions link sxsw,2,sxsw,0.55,0.25
5741,mention free quot payments android platform quot webinar march th register today link sxsw mr,1,android sxsw,0.8,0.4
3578,glad ipad think sxsw,0,sxsw,1.0,0.5
8065,south southwest google look mobile future link sxsw,1,sxsw,0.125,0.0
1229,listen marissa meyer head google social get grill jc penney lol sxsw,1,sxsw,0.3833333333333333,0.4166666666666667
108,hp open quot mobile park quot amp content incubator sxsw link apple construct quot pop quot store link,1,hp sxsw apple,0.5,0.0
7088,apple open pop store austin sxsw mention link,1,sxsw,0.5,0.0
5688,mention download free track mention music sampler mention include mention link sxsw,1,sxsw,0.8,0.4
2637,sma move apple open popup store ipad launch downtown austin sxsw link,2,ipad sxsw,0.5,0.0
4848,decide go la instead sxsw amp iphone would useful brick austin,0,sxsw,0.0,0.3
5716,mention festival explorer austin edition help keep track sxsw band want see amp make recommendations link fb sxsw,1,fb sxsw,0.0,0.0
4355,within month ipad severely autistic year old master puzzle game sxsw poursite,2,sxsw poursite,0.26666666666666666,-0.16666666666666666
1914,google brain spend weekend answer search query sxsw attendees worry search google stay google,1,sxsw,0.0,0.0
214,pick mophie battery case iphone prep sxsw lug around laptop amp use phone huge win last year,2,sxsw,0.45555555555555555,0.4000000000000001
2072,bettersearch sxsw google weight hotpot review heavier review sit collect data local search result,1,bettersearch sxsw,0.0,0.0
8699,interrupt regularly schedule sxsw geek program big news link google circle,1,sxsw google circles,0.08846153846153847,0.0
5565,mention best thing hear weekend sxsw quot give ipad money japan relief need ipad quot mention,0,sxsw japan,0.3,1.0
257,need sxsw ipad iphone laptop dictaphone vid camera wow love meet real cerebellum charge people,2,sxsw,0.6333333333333334,0.26666666666666666
7175,want b spend time sxsw mention apple store w others link,1,sxsw,0.0,0.0
4352,see demo google map mobile vector graphics sxsw,1,sxsw,0.0,0.0
7844,wish sxsw meet everyone teamandroid rest android community next year,2,sxsw teamandroid,0.0,0.0
8988,crazy apple temporary austin store post come pics sxsw,1,apple s austin sxsw,0.9,-0.6
5048,mention mention bahrain govt turn google eah result people learn govt turn back sxsw,1,sxsw,0.0,0.0
8654,apple bring touch ui mass listen microsoft guy talk sxsw,1,sxsw,0.0,0.0
8514,like mention see austin google streetview check apaments sxsw austin easy click,3,sxsw,0.8333333333333334,0.43333333333333335
2718,apple stay downtown austin think yes mention apple popup sxsw store detail belie wk lifespan link,1,sxsw,0.0,0.0
657,wonder sxsw crowd make line apple store elsewhere u shoer today,1,sxsw,0.0,0.0
4165,first line morning apple pop store austin mention catch mention morning link sxsw,1,sxsw,0.3333333333333333,0.25
7233,check ipad mention sxsw pop store mention apple store sxsw w others link,2,sxsw,0.0,0.0
3274,get give free poable iphone charger sweet thx powermat sxsw,2,powermat sxsw,0.7250000000000001,0.375
6264,mention location location location listen melissa mayer google sxsw uosxsw,1,sxsw uosxsw,0.0,0.0
5481,mention apple intel genentech atari cisco quot something venture quot trace risk takers write check link sxsw,1,sxsw,0.0,0.0
8989,crazy much culture document google doodle sxsw,2,sxsw,0.55,-0.19999999999999998
2740,sxsw come privacybootcamp staups mention mention google facebook acc abc staing sxswi,1,sxsw privacybootcamp sxswi,0.0,0.0
9053,could win sony xperia play buy later today sxsw detail android,1,sony sxsw android,0.2,0.4
518,thank mention public note quot step bulletproof ux strategy quot link sxsw rhjr ux via mention,1,sxsw rhjr ux,0.06666666666666667,0.0
979,apple open pop shop sxsw link lt cool concept spend sxsw wait ipad,0,apple sxsw ipad,0.575,0.175
2795,meet team set sxsw apple store set whole place nothing days great work,2,sxsw,0.575,0.5
3202,saw juan juan million google hotpot pay get ice cream sandwich awesome sxsw,1,sxsw,1.0,1.0
6235,mention lack collaboration amp oppounism mention latin america produce next mention mention latism latam sxsw,1,latism latam sxsw,0.0,0.0
6945,mention win sony xperia play android phone sxsw tuesday detail link,2,sony android sxsw,0.4,0.8
6229,mention khoi vinh mention say conde nast headlong rush ipad publish quot fundamental misunderstand quot platform sxsw,1,sxsw,0.0,0.0
4197,want yall know apple build pop store days sell ipad wow sxsw link,2,sxsw,1.0,0.1
8583,google hotpot bring netflix style functionality place result yelp personality bettersearch sxsw,1,bettersearch sxsw,0.0,0.0
5689,mention download free track sxsw music sampler available mention store today link,1,sxsw,0.6000000000000001,0.4
4545,anyone know mention store sxsw still ipad stock,2,sxsw,0.0,0.0
366,company believe nfc google nexus nokia also carriers verifone even apple seem sxsw sxswnfc,1,nfc sxsw sxswnfc,0.0,0.0
593,mention google cutts say reputation topicality key matter site rank qagb sxsw say trust amp lda,1,qagb sxsw,0.95,-0.4
1297,waze vs google discussion one best see sxsw need competitors go head head,3,sxsw,0.3,1.0
5388,mention live come get android check us link sxsw android,2,sxsw android,0.5,0.13636363636363635
5015,save cash techcrunch giveaway ipad techcrunch link via mention win ipad sxsw apple,2,techcrunch winning ipad sxsw apple,0.4,0.8
7358,vinh flipboard step forward ipad mags get right go path wire path sxsw,2,sxsw,0.5357142857142857,0.2857142857142857
5987,mention help clean organize news content mention great job ipad owners sxsw sxswi,2,ipad sxsw sxswi,0.7250000000000001,0.5833333333333334
427,apple deliberately choose march ipad availability know large chunk customer base sxsw,1,sxsw,0.7142857142857143,-0.29285714285714287
9004,new lonely planet austin city guide iphone app free sxsw march pm pst link travel austin sxsw,1,travel austin sxsw,0.6515151515151515,0.14545454545454548
9003,austin pal mention lose phone please help mention leave white iphone g cab austin sxsw internet please help,1,sxsw,0.0,0.0
453,mention download free track sxsw music sampler available mention store today link fb,1,sxsw fb,0.6000000000000001,0.4
880,purchase mexican mavis boy amp bear sell first listen thank sxsw link itunes,1,sxsw itunes,0.16666666666666666,0.125
253,reminder android chrome tts talk mention pm today link sxsw,1,sxsw,0.0,0.0
3607,sxsw movie star moody directors well fine guy really attract crowd one show ipad,2,sxsw,0.35,0.30833333333333335
5066,mention mention get look sxsw rumor apple quot pop quot store austin link,1,sxsw s apple,0.0,0.0
1869,look back tweet sxsw holy wow many typos ughhhhh autocorrect inability type ipad goo,1,sxsw,0.5,0.19999999999999998
1690,pubcamp kirkus sxsw download qrank ipad iphone come pubcamp sxsw prize,2,pubcamp kirkus sxsw,0.0,0.0
1486,wise mention apple open temp store austin sxsw link via mention ipad,2,sxsw ipad,0.7,0.35
2176,google launch quot major quot new social network sxsw,1,google sxsw,0.34040404040404043,0.0773989898989899
7296,set pop shop mention sxsw smaest move ipad imho developers matter ipad link,2,sxsw,0.0,0.0
8317,text quot sxsw quot chance win ipad draw friends sxsw must present win see ya link,1,sxsw,0.26666666666666666,0.5333333333333333
1894,sxsw ipad ipad well dry pop store,1,sxsw ipad,0.6,-0.06666666666666665
2953,mention iphone app sync functionality work yet sxsw,1,sxsw,0.0,0.0
4239,failure google buzz google latitude google circle seriously google need concentrate search fail google sxsw,0,fail google sxsw,0.4222222222222222,-0.3833333333333333
3808,zomg ipad p mention look everyone zomg mention get ipad first day sxsw link,2,sxsw,0.3333333333333333,0.25
9050,check link sxsw ipad apps,1,sxsw,0.0,0.0
995,hey sxsw peep new iphone app voicefeed launch us link check let us know think,2,sxsw voicefeed,0.45454545454545453,0.13636363636363635
7648,reason keep parakeets employ link keep track ladies sxsw link,1,sxsw,0.0,0.0
3966,great talk google doodle end hand print sign doodle sxsw link,2,sxsw,0.75,0.8
6309,mention media circus guy walk apple popup store sxsw st ipad link,2,sxsw ipad,0.0,0.0
3696,mad mad line still sxsw apple pop store austin ipad,0,sxsw ipad,1.0,-0.625
6459,mention qrafter better pay free qr code apps scan vcards also download qrcode iphone sxsw,2,vcards qrcode iphone sxsw,0.65,0.45
8521,cc mention mention new ubersocial iphone app store include uberguide sxsw cont link,1,ubersocial iphone sxsw,0.45454545454545453,0.13636363636363635
8603,sxsw letshookup mention quot want google nonprofits quot,1,sxsw letshookup,0.0,0.0
185,million mobile users google map mobile sxsw,1,sxsw,0.0,0.0
2742,brain zombies like content google quot content rule quot mention sxsw,1,sxsw,0.0,0.0
6696,mention surprise apple open pop store austin nerds town sxsw get new ipads link cnet,1,sxsw cnet,0.4772727272727273,0.06818181818181818
3266,right wow mention wiebe walk conceptual graph link sxsw mention love,1,sxsw,0.7119047619047619,0.29523809523809524
3066,press lounge sxsw someone get tutorial use touchpad apple laptop honest,1,sxsw honest,0.9,0.6
4335,join mention soon pm hilton ab sxsw mention go android developers meetup,1,sxsw,0.0,0.0
1699,hear sxsw android lead market share sma phone us getjarsxsw,2,sxsw android getjarsxsw,0.0,0.0
150,mention sxsw ipad store sell everything except gig wifi white also know white jeans configuration,2,sxsw,0.0,0.0
5053,mention mention mention manufacture serendipity quot access information make us curious less quot sxsw,1,sxsw,0.5333333333333333,-0.13333333333333333
8121,google test check offer sxsw link via google sxsw check,1,google sxsw check in,0.0,0.0
4350,mission round table sxsw sxbrits twitter google dell microsoft icm,1,sxsw sxbrits,0.4,-0.2
6372,mention nieuwe regel quot google tweet quot new quot think speak quot mark belinsky tweet panel sxsw,2,tweets sxsw,0.45454545454545453,0.13636363636363635
3779,mention iphone app unreal click location leanstaup amp person tell still seat sxsw,2,leanstartup sxsw,0.0,0.0
6440,mention per rumor google may preview big social strategy theme costume pay sxsw yep link cnet,2,sxsw cnet,0.08333333333333334,0.016666666666666666
6520,mention mention sxsw download free music mix itunes link cc mention,1,sxsw,0.8,0.4
8924,work mention create open source fill gap need location base applications use nosql db model sxsw,1,sxsw,0.75,-0.4
5283,mention sxsw app schedule fail try sched org google sched sxsw click first link unofficial pay room count genius,1,sxsw fail,0.31666666666666665,-0.125
2830,walk past suppose apple sxsw temp store downstairs mention apple cult outside take photos iphones,0,apple sxsw,0.15,-0.125
2098,thank marshall jones head apple open temporary store sxsw th congress link,1,sxsw,0.5,0.0
7967,sxsw schedule far link,1,sxsw,1.0,0.1
2659,guy buy first ipad sxsw popup store hope register thoora beta link,2,ipad sxsw,0.3333333333333333,0.25
1026,mention problem google live stories process create content change interface hacknews sxsw,0,hacknews sxsw,0.5,0.13636363636363635
4019,survival kit provide folks line sxsw apple store morning genius link,2,sxsw,0.0,0.0
8122,sony samsung follow apple hp lead sxsw link,1,sxsw,0.0,0.0
7716,hot pot google mobile map interest new app sxsw sxswi,2,sxsw sxswi,0.6522727272727273,0.19318181818181818
5873,mention google launch major new social network call circle possibly today link sxsw,1,sxsw,0.5053030303030304,0.05804924242424242
3936,lax security question suitcase pack entirely energy drink apple wire sxsw blowingup,1,sxsw blowingup,0.625,0.0
4152,aron pilhofer new york time endorse html ipad newsapps sxsw ask us tweet actually say,2,newsapps sxsw,0.2772727272727273,0.06818181818181818
9013,way sxsw see tonight hopefully new ipad mention san francisco international airpo sfo link,2,sxsw,0.22727272727272727,0.06818181818181818
3931,play ipad black white sxsw link,2,sxsw,0.21666666666666667,-0.08333333333333333
954,call zombie link cod valid p infektd sxsw zomb,1,infektd sxsw zomb,0.0,0.0
2205,marissa mayer mention google connect digital amp physical worlds mobile link sxsw via mention,1,sxsw,0.07142857142857142,0.0
7706,farmers mobile phone smaphone marketshare bb android iphone mobilefarm sxsw,1,mobilefarm sxsw,0.0,0.0
3011,ipad interface control top mobile control bottom tapwohy sxsw,1,ipad tapworthy sxsw,0.5,0.5
7165,look forward iphone android design sessions sxsw wait drink give away stuff get pay,2,sxsw,0.0,0.0
7169,google close launch new social network circle link google sxsw,1,google sxsw,0.2606060606060606,0.08484848484848484
5030,mention google try launch new social network call circle link sxsw,1,sxsw,0.2606060606060606,0.08484848484848484
2607,even use iphone mention evidence sxsw might well call country unite state apple sxswsa,2,sxsw sxswsa,0.0,0.0
2745,great see u mention austin convention center today w mention fam show new iphone game sxsw,2,sxsw,0.42613636363636365,0.1090909090909091
2773,apple decision though paake discussion open dev friendly browserwars sxsw cc mention,1,browserwars sxsw,0.5,0.1875
6178,mention rumor apple open temporary store downtown austin sxsw ipad launch link,1,sxsw ipad,0.5,0.0
3923,q amp bing amp google let game begin qagb sxsw,1,bing google qagb sxsw,0.4,-0.4
75,holla mention google pay best ever get butt sxsw,2,sxsw,0.3,1.0
2526,android dev meetup mostly ppl look devs good skill learn havent already sxsw mccannsxsw,2,android sxsw mccannsxsw,0.55,0.6
6756,mention line already form apple pop store austin people see festival link sxsw,1,sxsw,0.0,0.0
6233,mention killer think mention pay service probably sell ref google tv ads etc sxsw psfk,1,sxsw psfk,0.0,0.0
5208,mention apple set pop store downtown austin sell bajillions ipad sxsw attendees course link,2,apple sxsw,0.0,0.0
580,mention google launch major new social network call circle possibly today link sxsw sta nije im dosta gbuzz,1,sxsw,0.5053030303030304,0.05804924242424242
6331,mention biggest mistake since south southwest last year writin book bout iphone photography instead makin photography iphone app sxsw,3,sxsw,0.06666666666666667,0.0
3336,name google goggle remind rubber baby buggy bumpers sxsw,1,sxsw,0.0,0.0
3828,line ipad temporary apple store mention th amp congress sxsw link,1,sxsw,0.0,0.0
2570,apple head sxsw set temporary store austin link news sxsw,1,austin news sxsw,0.0,0.0
4474,web page appear google qagb sxsw,1,qagb sxsw,0.0,0.0
2282,excite sxsw tomorrow leave austin see google mention pm still work schedule,2,sxsw,0.0,0.0
155,marc ecko sxsw launch iphone app autodial political change link edreform edtech eduvc fightthepaddle,1,sxsw iphone edreform edtech eduvc fightthepaddle,0.1,0.0
2436,google aclu buddies mention google launch major new social network call circle possibly today link sxsw,1,sxsw,0.5053030303030304,0.05804924242424242
8513,grab mention betainvites sxsw mention new android camera raise valley players bite ly ea zgd via mention,2,betainvites sxsw,0.45454545454545453,0.13636363636363635
3049,hey foodies austin sxsw download new arw iphone android app use guide dine town sxsw,1,sxsw,0.45454545454545453,0.13636363636363635
7405,ooooo apple rumor open temporary store sxsw link,2,apple sxsw,0.5,0.0
4585,fancy new verizon g bb card keep drop amp iphone rock steady sxsw gofigure,1,sxsw gofigure,0.4772727272727273,0.1515151515151515
4017,really like sxsw iphone app thank make event app appear work well,2,sxsw,0.2,0.2
3754,run mention apparently mention tell bizzy android app remedied sxsw cc mention,2,sxsw,0.35,0.05
1440,good work mention mention check latest stream apple store sxsw link ipad come playsxsw,2,sxsw playsxsw,0.75,0.6
2733,c quite specimen link cod valid infektd sxsw cvdc,1,infektd sxsw cvdc,0.0,0.0
5830,mention google look social signal search result qagb sxsw,1,qagb sxsw,0.06666666666666667,0.03333333333333333
6657,mention shut mention rumor apple open temp store downtown austin sxsw amp ipad launch link,2,sxsw,0.5,0.0
8538,en route austin tx sxsw accompany fedoras instrument weird haircuts apple products,1,sxsw,1.0,-0.5
9010,apparently sxsw apple store line minutes moment,1,sxsw,0.35,0.05
7335,put ipad idiot smcomedyfyeah sxsw,0,smcomedyfyeah sxsw,0.8,-0.8
398,google circle sxsw link ht mention maybe reconsider shape,1,sxsw,0.0,0.0
5113,mention mention announce windowsphone app today sxsw link wp,1,windowsphone sxsw wp,0.0,0.0
1314,sxsw give away ipad creator popular disc interactive create disc amp share twitter,2,sxsw,0.9,0.6
1790,ipad take sxsw video link,2,sxsw,0.0,0.0
2538,direct shoot mention offer reward check ins latitude staing austin sxsw link,1,sxsw,0.4,0.1
1587,woot mention first android mention disc link market version come soon sxsw,2,sxsw,0.3333333333333333,0.25
7288,dennis crowley competitors think staing compete bigger guy facebook google checkins sxsw,1,checkins sxsw,0.5,0.0
1664,estoy en quot design ipad interfaces new navigation schemas sxsw quot link sxsw uxdes,1,sxsw uxdes,0.45454545454545453,0.13636363636363635
2811,check secret popup apple store tomorrow ipad release austin somebody w address sxsw,1,sxsw,0.7,-0.4
4963,google realtime sxsw link via mention,1,sxsw,0.0,0.0
5300,mention sxsw need best android dev html js issue need solve quickly handsome reward love grab,1,sxsw in,0.6333333333333333,0.6666666666666666
7403,sxsw apple pop store set right th st fellow truck driver deliver furniture,1,sxsw,0.5357142857142857,0.2857142857142857
6021,mention hitlantis ipad cool song explorer app hitlantis com sxsw musicviz,2,sxsw musicviz,0.65,0.35
6117,mention il ceo di flipboard annuncia la versione iphone mention mention next platform flipboard iphone team staed work sxsw,1,sxsw,0.0,0.0
2851,sxsw need best android dev html js issue need solve quickly handsome reward love grab,2,sxsw,0.6333333333333333,0.6666666666666666
1853,free poable iphone charger mention use heck sxsw link,2,sxsw,0.8,0.4
5726,mention flipboard develop iphone version android say mention sxswi sxsw,1,sxswi sxsw,0.0,0.0
8701,record sxsw experience iphone link,1,sxsw,0.0,0.0
8821,photo spend sit night sxsw chat husband skype iphone coffee link,1,sxsw,0.0,0.0
3584,list google leh event go sxsw upset already cr,1,sxsw,0.0,0.0
220,build store less hours one biggest launch company history get apple sxsw ipad,2,apple sxsw ipad,0.06666666666666667,-0.16666666666666666
8259,biggest mistake since south southwest last year writin book bout iphone photography instead makin photography iphone app sxsw,1,sxsw,0.06666666666666667,0.0
1391,wow folks make sure iphone ringer turn way u pre sunrise flight internalalarmclockftw sxsw,3,internalalarmclockftw sxsw,0.9444444444444444,0.3
3858,else excite sxsw possibility google circle anybody austin give us update goog,2,sxsw,0.0,0.0
4524,domo iphone amp android app share facebook strangers link via mention domo sxsw,2,domo sxsw,0.0,0.0
2539,bite disappoint two ipad talk many overlap examples sxsw,0,sxsw,0.5,0.5
941,quot google map usage mobile quot marissa mayer sxsw,1,sxsw,0.0,0.0
5599,mention catch charles chen mention sxsw amp ask demo chromeos amp android access hint wear google braille shi sxsw,1,sxsw,0.0,0.0
395,daily chord tuesday march hackers discover google music servicestory rollin link sxsw music news,1,sxsw music news,0.0,0.0
7369,link iphone kneejockey ftw sxsw,1,iphone kneejockey ftw sxsw,0.0,0.0
1207,head link pm cst today win vip access acoustic solo set sxsw tonight nokiaconnects,1,sxsw nokiaconnects,0.4,0.8
5261,mention sxsw mention interactive session mom ipad design boomers,1,sxsw,0.0,0.0
5948,mention great link gt gt mention link edchat musedchat sxsw sxswi classical newtwitter,1,edchat musedchat sxsw sxswi classical newtwitter,0.375,0.4
6870,mention intend bring trusty backpack upcoming trip sxsw number ipad help b,1,sxsw,0.0,0.0
8196,friends sxsw take view panorama link feel like gift app,2,sxsw,0.0,0.0
481,even begin apple win sxsw link via mention mention apple sxsw,2,apple sxsw,0.4,0.8
3522,google show super fast google map mobile render sxsw,2,google sxsw,0.6333333333333333,0.26666666666666666
8054,haha awesomely rad ipad app mention link hollergram sxsw,2,hollergram sxsw,0.65,0.6
1007,leave pocket guide hotel know go cope say usability ipad iphone app sxsw,0,sxsw,0.0,0.0
3254,forget sxsw music link,1,sxsw,0.0,0.0
3905,sound like hire apple pitch products sxsw,1,sxsw,0.4,0.4
4687,win sxsw day even begin apple link mention,1,winning sxsw,0.4,0.8
4111,cool apple set sq ft temporary store sxsw sell ipad link,2,sxsw,0.65,0.35
6738,mention day bank america launch iphone app get k new customers bankinnovation sxsw,2,bankinnovation sxsw,0.45454545454545453,0.13636363636363635
2847,see google new social network quot circle quot today link sxsw sxswi,1,sxsw sxswi,0.2606060606060606,0.08484848484848484
2883,believe google announce maggie maes game changer sure sxsw,2,sxsw,0.6444444444444444,0.04999999999999999
8498,group texting war heat fast society launch new android app update iphone app link sxsw mobilenews,1,sxsw mobilenews,0.5272727272727272,0.16818181818181818
5171,mention quot sxsw apple school market expes quot link,2,sxsw,0.0,0.0
8260,sma move apple pop store sxsw ipad come pm tomorrow link,2,sxsw,0.0,0.0
6762,mention news sxswi apple temporary ipad store sxsw wth,1,sxsw wth,0.0,0.0
8367,day late night pay pack session design ipad swoon nerdcore sxsw fb,2,nerdcore sxsw fb,0.6,-0.3
6344,mention new sxsw rule ooing ahing new ipad get big deal everybody one,0,sxsw,0.33636363636363636,0.0909090909090909
7610,foursquare mention see google competition location base game apps sxsw checkins,1,foursquare google sxsw checkins,0.7,-0.6000000000000001
5733,mention everyone sxsw map favorite place austin link mention mention,1,sxsw,1.0,0.5
7479,google map demo render quickly build landscape include basic map marissagoogle sxsw,2,marissagoogle sxsw,0.3125,0.16666666666666666
3380,technology apple open pop store austin sxsw geekfest apple brian lam thousands link tech,2,technology apple sxsw brian lam tech,0.5,0.0
3530,buy ipad minutes sxsw mention apple store sxsw w others link,2,sxsw,0.0,0.0
6568,mention mention rumor apple open temporary store austin sxsw amp ipad launch link,1,sxsw,0.5,0.0
2947,ugh mention google launch major new social network call circle possibly today sxsw link,1,sxsw,0.5053030303030304,0.05804924242424242
1427,simplegeo mobile phone ubiquity create huge sensor network iphone diff sensors sxsw bemyneighbor,1,sxsw bemyneighbor,0.9,0.4000000000000001
795,google launch major new social network call circle possibly today mention sxsw link via mention,1,sxsw,0.5053030303030304,0.05804924242424242
7005,sxsw iphone developers meet crazy pack,2,sxsw,0.9,-0.6
2241,google play social network circle sxsw link fb need rival even keep toe,1,sxsw,0.06666666666666667,0.03333333333333333
4700,launch products sxsw plenty else join h ckers amp dance link,1,sxsw h ckers,0.0,0.0
1903,sxsw never take fully charge iphone grant pics edit tweet square apps zap lt good kno,2,sxsw,0.6000000000000001,0.7
6003,mention hey sxsw ers mention mention last day get lp austin iphone app free link travel,2,sxsw lp travel,0.43333333333333335,0.2
